customer_id,age,employment_length_yrs,annual_income,credit_score,dti_ratio,num_open_accounts,utilization_rate,recent_delinquencies,loan_id,loan_amount,interest_rate,loan_term_months,loan_purpose,loan_status,days_past_due,total_principal_paid,total_interest_paid,test_group,collection_segment
8d0dd75c-44f1-42b4-87cd-cd3e464e38dd,61,40,39932.95,584,0.23,4,0.81,1,ee4d5771-2fc1-4c25-b93f-5fef0a21ef8b,14228.22,0.1999,36,Debt Consolidation,Current,20,4135.82,2018.52,Control,Self-cure
ed9785b0-8d4e-4484-90b7-ffc5d9750749,19,0,149176.4,776,0.22,5,0.59,1,01d32c38-3c72-4928-9f9a-3db1fd08d5ab,50000.0,0.0917,36,Debt Consolidation,Current,6,22875.29,3506.57,Control,Self-cure
c0fc9dc2-09bb-4ac6-bd61-32fdeb6615d5,30,5,78291.17,608,0.28,6,0.65,0,8b225b3c-0cbd-46e8-8b4c-6075c620ba47,19763.42,0.1864,36,Debt Consolidation,Current,1,8348.97,2703.29,Treatment,Self-cure
46fab867-8f50-48f8-b548-a369f402a5d9,57,33,58319.79,615,0.39,9,0.64,1,4fb2d63a-2e8d-4b0c-bf65-5ddeba10ffca,27558.88,0.1825,36,Medical,Paid Off,0,27558.88,13078.14,Treatment,No Action
867c53ec-7b6c-4e6d-b4c6-3bd580ab3745,19,0,29839.35,599,0.42,10,0.53,3,352c7764-2a34-49f2-8b26-74274bf759ee,10213.23,0.1915,36,Debt Consolidation,Default,463,1361.46,660.58,Treatment,Legal/Write-off
7d3c6522-c44e-4547-acc3-cc795a6916e8,37,15,49662.32,530,0.2,5,0.82,3,6b812b2e-33ce-4ad3-a0ce-78b49a02232c,16473.93,0.2304,12,Debt Consolidation,Late (31-120),33,6775.27,1248.09,Control,High-risk Agent
af2742e3-fd1c-4b4e-aa38-8b96a5618405,18,0,36680.78,659,0.33,18,0.39,4,4e3e1660-4f55-4b90-b737-335191f285a2,13145.68,0.1577,36,Auto,Current,10,3571.61,1509.44,Control,Self-cure
b50347e4-70eb-46b5-9c91-4420610c084a,54,31,165457.94,733,0.32,7,0.81,0,fae911c8-b462-4156-b676-70292dde38ab,50000.0,0.1159,60,Other,Current,2,44766.19,14919.92,Treatment,Self-cure
57c370f9-daf8-42ab-aa1b-899a829d3a84,26,5,25520.38,581,0.17,10,0.33,0,8ae4e519-b355-488a-81fb-41b04595ba2a,7093.85,0.2016,36,Debt Consolidation,Current,2,753.36,245.53,Control,Self-cure
28909ec8-b73b-4035-910f-268e44162b1b,34,7,54578.79,504,0.41,11,0.35,3,f4a5b7fc-08c0-4baf-b4dc-2744a3eb6e89,26865.96,0.245,36,Debt Consolidation,Current,9,4231.57,3098.24,Control,Self-cure
41ff72e2-14d3-4149-a58b-24bc2227844c,26,7,46668.79,618,0.38,17,0.21,2,a9ab640b-ee47-4e6a-a3c6-fcb1c85af77b,6319.3,0.1808,60,Other,Current,6,795.23,544.63,Treatment,Self-cure
652ee40a-b82d-406d-b9c4-2d5f51be8e1a,28,2,45310.54,602,0.2,8,0.25,3,7556a9a9-c9a8-41b1-8359-4761c750b6c6,21093.4,0.1898,60,Debt Consolidation,Current,22,10783.97,10076.12,Treatment,Self-cure
803444b1-109d-482b-847a-a639908e023e,32,8,47367.5,660,0.25,7,0.12,3,c7d0f925-08a5-4516-a444-58af1e109469,17192.95,0.1571,12,Debt Consolidation,Current,3,2226.37,278.67,Control,Self-cure
b794df60-5330-4554-956b-d3b14283daa1,41,18,51635.49,568,0.33,14,0.57,2,fc05e3d4-249f-45b8-ad8b-e85a686dd3e2,23957.14,0.2089,60,Debt Consolidation,Current,5,12678.1,11326.75,Control,Self-cure
d0e3821a-a344-4d81-b937-fdd1976f0a34,55,33,97395.28,584,0.37,11,0.68,4,ccd6cd2a-c6fa-43fa-a61d-8dad689b5dab,24105.72,0.1999,60,Auto,Default,453,4055.46,2626.42,Control,Legal/Write-off
63fb3204-447e-4e5e-a832-1761429b9027,72,40,101163.39,604,0.2,8,0.5,1,bb75f13e-bfa4-416d-bd29-86a2c34a8755,43662.07,0.1887,12,Debt Consolidation,Current,14,35023.93,6171.21,Treatment,Self-cure
2e13d53c-ce82-4502-9cdd-fe7120e0d6bc,52,25,75316.6,584,0.42,1,0.24,4,43a596c0-b6ba-43ad-8502-2d137426f92f,26089.31,0.1999,60,Home Improvement,Paid Off,0,26089.31,18077.85,Control,No Action
e7502725-bf17-4127-b7f8-07edbbc8f7b8,47,20,20000.0,494,0.15,6,0.49,2,f5f6dc03-c269-4509-a087-7edf9a1c3dc6,8648.87,0.2507,36,Auto,Current,11,6537.56,4618.21,Treatment,Self-cure
dd2510bc-06fe-4deb-97e1-8b484a39c478,48,27,68179.38,666,0.4,14,0.61,2,4148e73a-5f30-4a63-b23d-7f449155f4af,15681.87,0.1537,60,Auto,Default,233,2788.11,1376.44,Treatment,Legal/Write-off
08e46947-e639-46d5-aa8a-b3effd13eee4,66,40,30704.99,628,0.34,5,0.41,4,de256433-93ff-4e0b-b3c5-3e2b8b566dc1,14336.79,0.1751,60,Auto,Current,14,12553.49,8744.89,Control,Self-cure
e2701e10-286c-4a84-9de0-ad56c545d8d0,22,0,62514.89,586,0.24,16,0.35,1,b89b8aaf-f17d-4860-b04d-2163e1c65838,29363.02,0.1988,60,Other,Current,24,13330.89,11808.7,Control,Self-cure
131852a7-506c-4ae4-868f-871afc91eb0d,79,40,167250.62,690,0.34,13,0.12,4,88e34b83-369b-42f0-8497-56a7f54552b8,48490.86,0.1402,12,Auto,Current,2,41885.63,5238.52,Treatment,Self-cure
b04e853b-2fa8-4ac4-a011-249f7f0e2490,77,40,49359.25,491,0.25,16,0.51,0,ec445c8b-50da-45f1-9ae6-49990081a540,12839.62,0.2523,60,Debt Consolidation,Current,6,7926.47,8944.63,Control,Self-cure
a0d9f631-cf94-4f65-b2a5-79d313860925,61,37,58636.32,626,0.3,14,0.34,0,68d2a12a-d12c-4b6c-9b3e-31ae9f000206,19354.54,0.1763,60,Debt Consolidation,Current,13,7861.25,6916.13,Control,Self-cure
674b754d-1cb0-41fc-9bec-64433672444b,67,40,52592.15,668,0.29,2,0.43,0,1e79e542-ace7-4f52-8c14-a98275437c28,9470.47,0.1526,36,Home Improvement,Paid Off,0,9470.47,4242.69,Control,No Action
357e439d-9c72-461c-b0a9-2925020fe28b,31,7,91831.98,596,0.33,24,0.6,1,75e8e0a1-b653-4d12-a749-3ebe6535efeb,27410.36,0.1932,12,Auto,Default,404,331.86,38.56,Control,Legal/Write-off
98c6a7ba-323d-430f-aaf6-9c58550f75f3,70,40,76689.03,605,0.21,18,0.44,1,9c10b793-aa4b-472d-99d5-76346abe745b,35179.43,0.1881,36,Auto,Current,8,28425.17,10982.96,Control,Self-cure
ccfeec9c-ab4a-4ec3-a2b5-3137eef87422,73,40,178825.31,744,0.18,2,0.42,0,69b2ec3d-a309-4515-b793-caf75b02b55e,44003.62,0.1097,24,Other,Late (31-120),60,19850.01,3301.58,Treatment,High-risk Agent
fae04ba9-2447-4252-b1d3-bdd184b68fbb,28,8,59093.55,678,0.27,22,0.53,3,fbc06005-1b69-4d5b-9006-abe3881cd665,23307.65,0.1469,12,Debt Consolidation,Paid Off,0,23307.65,2957.07,Treatment,No Action
138ede59-6d32-417e-8d2f-0245dbee22ee,26,0,53168.7,596,0.23,3,0.26,1,b6d4f163-f734-4037-8416-2902870d8769,18569.12,0.1932,60,Debt Consolidation,Paid Off,0,18569.12,15038.49,Control,No Action
2e7af463-1293-4e9e-89f7-f6c7f16c8089,51,25,62573.89,606,0.32,9,0.87,3,8d39c04d-565a-4d6e-a2b0-43dd694b96bb,12799.87,0.1875,24,Other,Paid Off,0,12799.87,4018.18,Control,No Action
9ffacc6f-73f8-41e1-9eb6-e75f07da795f,29,9,73057.06,616,0.23,18,0.34,0,43efa0f3-06bd-4f22-a110-90edc8fdd75c,22845.39,0.1819,60,Debt Consolidation,Current,6,18872.6,11008.48,Control,Self-cure
58f7ec49-90b6-40b2-9880-8b6f469f711a,52,33,25620.73,484,0.46,24,0.7,0,b99e4a46-2f07-42ee-889e-d4fe29719c0f,11299.68,0.2563,60,Debt Consolidation,Default,414,1998.23,1712.48,Control,Legal/Write-off
105c199c-e64a-428e-8042-08ef6b2a1859,52,26,63746.65,525,0.49,20,0.34,3,118cdbaf-d24f-43ee-a6ce-f6c264bafde0,20524.35,0.2332,12,Auto,Current,17,5351.49,752.22,Control,Self-cure
612096b6-cf95-462a-8f8e-3899bc8b644f,18,0,41981.18,533,0.3,13,0.58,4,095e1d35-1ec6-4f4b-9d2c-33ab012a46fe,15899.86,0.2287,24,Auto,Default,408,2888.9,1242.27,Treatment,Legal/Write-off
81c38a1e-7dc7-44cc-af02-1371fde3a1cb,57,31,92291.69,679,0.35,10,0.46,2,2977967c-76ac-49fa-a0bb-959785039cb5,37853.96,0.1464,12,Auto,Default,155,2055.82,213.52,Control,Legal/Write-off
fe02960f-d16b-4ddd-bf7d-0093a787efc4,39,18,48832.39,564,0.3,2,0.86,2,0c3f65d1-69af-4141-8c64-838d919967ab,5848.16,0.2112,60,Other,Current,18,4460.51,3457.18,Control,Self-cure
195cd8a6-486e-4530-b0db-d70529be1d60,77,40,46659.54,552,0.23,21,0.49,4,16e233cb-b744-42db-b765-220afdfcb049,5622.56,0.218,12,Debt Consolidation,Default,350,448.8,95.78,Treatment,Legal/Write-off
6edaf64f-ef34-40ad-9dfa-e8544eaf9b5c,46,26,57738.26,563,0.28,19,0.79,3,9ee54432-aeb1-471e-bf25-1d70503dccac,8428.86,0.2118,36,Debt Consolidation,Current,10,5742.47,3496.41,Treatment,Self-cure
f758f13a-a81f-46e6-a72a-f10e69dbef00,25,1,27135.0,550,0.33,9,0.6,3,607b5a01-1451-4d7d-95d2-5224d1d5f9bd,4482.71,0.2191,12,Other,Current,11,1058.05,148.3,Treatment,Self-cure
298fc73c-ac1a-4ae4-8978-64d760c91f59,28,4,20000.0,635,0.1,8,0.84,1,4dab7872-6b25-43f9-84b8-b77d2707f7ad,8491.54,0.1712,60,Debt Consolidation,Current,1,4553.68,3679.94,Treatment,Self-cure
0137de14-b68c-463a-b521-0fcf5f25eebb,58,33,93298.68,622,0.35,22,0.13,0,2fb63866-63b4-4eea-be23-5ef73f5063a0,25585.71,0.1785,60,Home Improvement,Current,9,2767.77,1912.26,Control,Self-cure
33d8e86a-0fb0-4b80-8ab6-8ae2917fdbb8,54,27,83243.95,579,0.32,13,0.61,0,b4f0efc3-9c4f-4394-9600-81924c1f3e0c,14493.2,0.2027,60,Debt Consolidation,Default,197,5597.81,4692.62,Treatment,Legal/Write-off
3d3a1feb-2845-488d-a4b3-60c8a7ffabe1,31,10,62538.99,597,0.4,6,0.0,3,528581d5-27d0-4e2d-b324-891ff5b57f0d,19557.25,0.1926,12,Home Improvement,Late (31-120),111,3047.7,419.49,Control,High-risk Agent
18c956da-446a-48a3-bafd-932f02ea0a5f,77,40,150461.75,779,0.27,9,0.34,0,f1682e1f-e17f-4808-aa19-177d1bb28342,50000.0,0.09,60,Other,Current,15,12017.54,5365.67,Control,Self-cure
6af99640-a449-4570-97aa-ce1a5c6d8f73,47,27,41667.81,548,0.34,14,0.75,1,2915bcf9-3279-496c-9e58-9dbf0bd3b938,6501.24,0.2202,60,Debt Consolidation,Current,19,1360.84,1261.65,Treatment,Self-cure
06261fec-d4bd-48eb-963f-5634ce0c2f66,52,30,29865.01,501,0.31,2,0.87,2,67568580-dd1a-4710-9fb1-7adfc39cb768,7100.74,0.2467,24,Debt Consolidation,Default,491,455.96,151.92,Control,Legal/Write-off
c3a12a66-ea15-4646-9c22-87074460415a,38,20,51276.36,558,0.47,7,0.68,2,037b2aab-cf80-4d8d-a632-07c102cb985a,9114.27,0.2146,24,Other,Paid Off,0,9114.27,3072.09,Control,No Action
8e17f6e8-b992-43a1-9ea1-da13b30980b5,54,27,52378.41,591,0.52,12,0.45,3,d61200da-714d-4dfe-b823-f9d5f9da0fdc,18780.28,0.196,60,Home Improvement,Current,8,8530.97,7809.75,Control,Self-cure
8b0075f9-359f-4721-b1b9-f0bd53941ea3,22,2,29698.51,594,0.27,11,0.61,2,27d735e6-fdd9-42a3-b031-bce60599e7bc,4595.37,0.1943,60,Debt Consolidation,Paid Off,0,4595.37,2376.07,Control,No Action
5391a904-d1c6-4096-9a4b-72f2f3a0e369,36,13,50014.86,632,0.39,19,0.98,1,0039d103-a215-42d7-984c-b892827791d4,20628.04,0.1729,24,Debt Consolidation,Paid Off,0,20628.04,4347.8,Treatment,No Action
bd9f6fa8-2d93-4eff-bd9d-3ec2afb89d39,76,40,57193.61,538,0.26,19,0.57,4,9389d561-6034-4647-a13b-0abca5e610e7,10473.82,0.2259,24,Debt Consolidation,Default,320,4051.11,921.69,Control,Legal/Write-off
35ae2d57-d6f6-4fe3-ba1d-c95c7d5f3578,31,9,20000.0,502,0.29,15,0.77,0,c8884ab3-4c35-454b-9e6d-e156ba760c18,2468.82,0.2461,60,Medical,Paid Off,0,2468.82,1760.13,Treatment,No Action
e2f80d71-c432-4554-a151-3cea1e2b5c44,43,17,44775.29,560,0.28,20,0.45,3,20094e92-e6ee-4f33-a654-5b185e6995d4,20791.29,0.2135,36,Debt Consolidation,Current,0,8852.88,4388.25,Treatment,No Action
29202d9d-6eeb-42aa-8667-40c9f0afd5eb,79,40,45333.99,611,0.36,13,0.7,2,f9d0f932-d4aa-4d8b-b31c-1d0daf38af16,10575.74,0.1847,24,Home Improvement,Late (31-120),80,2804.37,711.82,Treatment,High-risk Agent
17248f4e-5be3-480f-ba20-2f5667259915,21,2,50303.2,519,0.23,15,0.75,2,46d7d54b-efe0-4941-b17a-08cd1aee1579,15146.2,0.2366,36,Debt Consolidation,Current,22,3063.52,1624.96,Control,Self-cure
cf37248e-061e-42e9-a06a-9fdff56fb2bc,42,19,39814.35,541,0.48,21,0.43,1,63b960ad-242f-421c-b1c0-d1d965305657,5589.81,0.2242,60,Debt Consolidation,Paid Off,0,5589.81,4653.81,Treatment,No Action
7b928196-1108-417b-8ae3-940bbf9b4d68,62,39,117690.75,626,0.38,5,0.63,2,63b70700-5579-47f7-976a-4cf2ad5a0f6a,34340.36,0.1763,36,Home Improvement,Current,23,3786.53,1189.98,Treatment,Self-cure
4cd4e7e9-56bb-4283-aa4d-8c120f1a6644,59,34,146083.41,734,0.3,1,0.55,1,bf0d7742-d07f-4bc4-a866-4b748fe96be9,27613.43,0.1154,24,Debt Consolidation,Current,14,13747.61,2890.9,Control,Self-cure
10c428f5-7123-4bad-9ca1-2d46112942ff,42,23,77628.56,639,0.25,16,0.62,3,2d5a8ddf-d897-4659-be08-f2517e8b0c54,33857.81,0.1689,24,Debt Consolidation,Current,27,18398.93,4173.66,Control,Self-cure
3fe4b5e7-a38e-4309-b175-a3a5b5000ca5,35,9,23729.8,599,0.38,22,0.49,2,4deefc26-6426-4a25-8c1d-9b5687da9ade,9147.88,0.1915,24,Home Improvement,Current,29,2477.36,872.03,Control,Self-cure
6cb2ebe0-00da-469b-9f91-b54cec16cc38,57,38,136297.87,743,0.01,11,0.63,1,595023d1-6e6f-4b97-8518-bffc027507f7,49792.66,0.1103,12,Debt Consolidation,Current,17,21828.9,1438.28,Control,Self-cure
5310d08c-7c40-4296-831f-f31b338b7e74,25,7,102524.82,624,0.33,15,0.29,4,d3ed5ea0-1ce1-4b0d-b758-cabfbc8a7e5a,42291.95,0.1774,60,Auto,Default,345,5177.88,3084.31,Control,Legal/Write-off
c25a12f4-652f-45e9-84ce-0a6df7d88a3e,56,29,64176.68,538,0.35,13,0.55,3,e7b3e825-a17b-42bd-bf13-2a03e838bfc1,13957.61,0.2259,24,Auto,Paid Off,0,13957.61,5177.81,Treatment,No Action
0f09098e-41a6-486e-b556-ec52923edc7c,57,38,124425.58,604,0.11,15,0.52,4,8484691f-8a1f-46fd-a302-5bc320e0deb0,35020.76,0.1887,24,Auto,Current,27,13790.02,3468.13,Treatment,Self-cure
f8301d2d-f815-4772-ac3b-f3b462c6ecfc,31,7,37577.56,477,0.4,18,0.84,4,234029fb-6dc2-4e7e-8b31-e0662b00af46,5059.0,0.2602,36,Debt Consolidation,Paid Off,0,5059.0,2400.35,Control,No Action
0598eb6f-05e4-4298-887a-c9b5075443fc,49,24,23315.58,530,0.39,15,0.37,2,ccd5bcbe-e135-4709-91d2-8aa9a71103a4,2963.73,0.2304,24,Debt Consolidation,Current,27,1711.35,765.31,Treatment,Self-cure
61d13faf-d3d3-4e7d-a8b0-1c9ef846ec4c,68,40,49013.83,562,0.13,2,0.58,4,2a70156b-458c-412e-9342-1b93910b5a34,11353.4,0.2123,60,Auto,Default,167,718.44,553.39,Treatment,Legal/Write-off
fb207fdd-1b43-4e2c-bd35-dc2c48995d17,78,40,188085.22,772,0.1,9,0.26,0,b99bafc2-b8e8-4512-a961-5fb84e77d2d7,50000.0,0.094,12,Medical,Current,17,39728.01,3580.68,Control,Self-cure
e3087b9e-9562-4f1f-aa61-482f67ddec74,55,37,29865.52,561,0.53,17,0.55,0,19f485e9-00ea-4182-b587-f587321a2c15,10126.38,0.2129,24,Home Improvement,Current,20,1582.79,669.08,Treatment,Self-cure
73540685-5b32-4c63-9359-e28b62c0d858,50,27,59859.81,568,0.3,18,0.61,1,7c040aaa-f1d9-4d1d-a87d-a67a31ad5207,16150.42,0.2089,24,Auto,Current,12,8412.1,2402.16,Treatment,Self-cure
86d19a33-ae25-48e1-bb03-2b5832770540,40,15,55109.2,582,0.41,10,0.26,2,a222277a-f124-4c9c-9f3c-5aba597c7559,26826.94,0.2011,36,Debt Consolidation,Current,0,17700.3,7188.66,Treatment,No Action
f3966e01-c916-452d-934a-5ec6cbd6f43f,32,12,38696.83,518,0.45,9,0.82,1,9086cf28-a614-42d7-807f-39dbc806f78d,10713.91,0.2371,12,Debt Consolidation,Paid Off,0,10713.91,1535.04,Control,No Action
c3631cfb-5f0e-41b2-ba44-11239a0aa033,50,32,47965.59,631,0.32,20,0.56,2,60934f32-fb43-485c-a54c-083dc0bb544b,13792.59,0.1734,12,Home Improvement,Late (31-120),75,664.1,87.0,Treatment,High-risk Agent
b901f644-1a49-4aa9-bf54-b59293cfc934,42,21,57303.93,551,0.43,20,0.37,2,4c40d5ef-60d5-4d42-abbc-ccde982d64b9,28480.73,0.2185,24,Auto,Paid Off,0,28480.73,7564.87,Treatment,No Action
2b4c233a-d061-4a83-ad6d-dab1ef826580,34,16,38519.46,513,0.13,21,0.5,3,705ad8ec-081c-4824-9e48-2f86b5a6c0c1,5875.95,0.2399,12,Debt Consolidation,Default,229,403.53,60.37,Control,Legal/Write-off
b1ec157c-54c9-4b95-8e36-2f524ae5e22c,50,25,29406.49,601,0.28,20,0.8,2,f02249d6-3312-45fc-8dae-e486a3ac52d2,5947.33,0.1903,24,Other,Current,15,2611.42,873.18,Treatment,Self-cure
2da57582-16a1-48a4-a367-b7f8ca2082b7,64,40,76689.18,640,0.01,9,0.55,4,2bf00d21-407f-48a2-90d3-9436aa870e7d,21574.41,0.1684,60,Medical,Current,26,14084.08,8522.83,Control,Self-cure
1bc8c6c3-e85f-4e0e-8f2f-fbae0e41feb9,72,40,127603.53,580,0.14,4,0.32,4,8e583db9-1591-427e-8412-b533ce17f0eb,41919.91,0.2022,36,Auto,Default,437,16146.33,5952.34,Treatment,Legal/Write-off
454e8779-26be-4f36-a7ca-887c678b979e,19,0,67831.79,644,0.22,15,0.31,2,9364c51a-4a18-49ce-a026-28aa1b319e92,10801.06,0.1661,60,Debt Consolidation,Current,26,1317.64,710.27,Treatment,Self-cure
895bf21e-7d64-425b-9849-5b6b74276e8f,31,5,33028.7,527,0.27,20,0.69,0,43b96f5f-dd0c-423b-bccd-f5bab538c92a,7647.1,0.2321,12,Debt Consolidation,Paid Off,0,7647.1,1059.33,Control,No Action
b46cc5e2-cf9e-47e7-bd9e-4e9ad6b7d9c3,70,40,39119.88,552,0.33,23,0.69,4,c9a84321-10df-4e64-be1b-2c0d598bcc41,7358.67,0.218,60,Other,Default,360,2237.33,1512.6,Control,Legal/Write-off
9dfc2600-df2f-4062-a8e7-f64747c5f751,57,38,55709.51,598,0.3,10,0.57,1,3b09c1b0-4c9d-44c8-9ce1-bcfca466ab4b,24509.87,0.192,24,Debt Consolidation,Current,4,20786.78,6973.67,Treatment,Self-cure
3630263f-8149-4083-b329-aec6c96ed390,57,31,140631.15,710,0.26,10,0.35,1,234e5a9d-62db-4de1-97d7-3e719674cf59,50000.0,0.1289,36,Home Improvement,Current,19,16414.5,5882.94,Treatment,Self-cure
746a27a5-6544-4a34-a1e1-7f9859fa5161,68,40,98992.47,658,0.29,16,0.61,1,0e44c255-d63e-479f-92b5-fa01fd7f6c1a,19396.08,0.1582,60,Other,Current,12,2309.97,1785.54,Control,Self-cure
d1703cd3-60fb-4441-87ae-4be37bf4d46a,56,32,90398.44,624,0.32,1,0.42,2,39670726-704b-4c56-acf3-e4d7f7bf621b,24766.5,0.1774,36,Debt Consolidation,Default,491,6673.98,3535.12,Control,Legal/Write-off
0b912d1e-30de-454a-8b4f-f959b3036a54,68,40,111851.62,628,0.19,19,0.31,2,a8d02638-c8d1-4d8d-9e05-146d06909a97,40340.07,0.1751,24,Auto,Current,21,28943.17,7131.73,Control,Self-cure
56a2ebd6-f4ea-4560-8dff-0ebb32d0c135,23,4,56408.96,610,0.22,4,0.81,2,6ff4aa7e-99ed-4713-acc4-a01545189ae8,6727.63,0.1853,36,Debt Consolidation,Default,325,2542.25,753.82,Control,Legal/Write-off
d4ede482-0848-44bc-9ecd-e41d2ed4321d,23,0,48547.81,575,0.31,8,0.62,4,dbf619c3-b58d-4c7a-bc14-b5d2253abfa4,22013.68,0.205,36,Auto,Default,159,1362.19,671.4,Treatment,Legal/Write-off
7c72d14b-c26d-41c9-b716-34431315e8b6,20,0,61768.79,685,0.26,17,0.27,0,d3063f4f-c8e9-469a-8ced-82567a122bb8,18803.01,0.143,24,Debt Consolidation,Paid Off,0,18803.01,2874.94,Control,No Action
22ce7072-a867-4d0a-9638-5654953ff0f6,24,1,35133.73,595,0.19,3,0.53,1,2040a66c-24c0-4320-b11e-230c01a5ec1e,6697.04,0.1937,12,Auto,Current,4,1461.52,240.19,Control,Self-cure
652afb22-5f55-440f-9960-56cd3b7f6809,68,40,35339.92,520,0.45,3,0.57,3,06446dce-79cc-42ab-bea1-d6837f360d3a,9142.51,0.236,60,Debt Consolidation,Current,5,7938.53,7979.71,Control,Self-cure
54a537db-03c2-4d35-9d8d-fab22358daa9,25,6,66936.42,577,0.38,12,0.45,0,23e6c9de-47bc-462f-8e3c-72dd719e66cd,30835.48,0.2039,12,Debt Consolidation,Current,0,24200.66,2832.49,Control,No Action
4b82c1d3-f757-4f41-bd22-0d40acb0bcf6,59,33,121645.83,662,0.18,8,0.5,1,6ffa09fa-1be7-4df6-b5ba-32bab67dc8b2,13370.49,0.156,60,Auto,Paid Off,0,13370.49,9188.95,Treatment,No Action
81591144-f20d-49e2-bc10-49554e28a516,69,40,41393.7,638,0.26,21,0.28,3,d2d9e8e9-2859-48d0-b3f2-2b3e3ac27752,6503.62,0.1695,36,Debt Consolidation,Current,19,919.9,295.17,Control,Self-cure
f7385ccc-f3ab-4fd9-8782-e1815f9fa834,32,8,75430.03,680,0.46,5,0.61,0,edcc542d-d304-4dae-8feb-4a28e02ffa13,13358.32,0.1458,24,Home Improvement,Paid Off,0,13358.32,2688.7,Control,No Action
c04ef84e-83c1-471f-8e6d-129bf2c7ecc6,64,39,159593.12,681,0.28,15,0.43,0,8c333a07-4df6-4a19-baf9-0e96db18176e,19796.71,0.1453,12,Home Improvement,Paid Off,0,19796.71,1526.58,Treatment,No Action
c5abc8eb-d7f1-4616-820e-fe04d0ac6c6b,46,27,57461.87,544,0.37,8,0.22,2,53b6bd58-c505-4d36-b9bd-f5190cfbbc24,10923.63,0.2225,60,Home Improvement,Current,24,6849.17,5452.46,Treatment,Self-cure
eefbe170-35d3-4863-9240-25fbb560fdb7,50,27,39775.2,518,0.28,13,0.52,0,515bdccf-ca71-4d39-a2ec-4ecd38f7abbd,16978.54,0.2371,60,Auto,Paid Off,0,16978.54,13123.01,Treatment,No Action
08e2501d-cb8c-4d5d-9b71-311bdde56800,69,40,76996.05,624,0.26,22,0.36,1,40878104-632c-4c7d-b6a5-1a5ddf4433b7,23932.74,0.1774,12,Other,Current,8,13485.9,1959.54,Control,Self-cure
ca0e7797-3b53-4d92-8761-4cf23ca08ace,47,23,44122.85,691,0.41,6,0.0,2,5456f8da-d9ab-4534-b296-526f1557577d,15097.65,0.1396,36,Auto,Default,293,3555.69,945.0,Treatment,Legal/Write-off
26465faa-2d08-4d96-abb8-338fde96c472,56,36,46706.33,605,0.31,23,0.46,0,e7e08993-d02b-4dd2-b68a-4e1e545bb86a,7582.96,0.1881,36,Debt Consolidation,Default,139,1366.46,624.16,Treatment,Legal/Write-off
c51800e8-9ea9-41e3-8cae-4c281dac2e37,44,26,70023.91,524,0.33,10,0.77,2,7d79e6fe-4af3-46e2-b901-8dfac7b23fc4,14797.88,0.2337,12,Debt Consolidation,Paid Off,0,14797.88,2249.38,Control,No Action
193345aa-9c9c-41db-a8f3-00198cc03e58,53,30,27670.86,522,0.34,1,0.54,3,7aea7e1b-9df5-4e30-b6e8-8c9bae36b1de,12922.16,0.2349,24,Auto,Late (31-120),116,808.92,234.77,Control,High-risk Agent
a8863a66-5dfd-4026-b9ee-4fa682abad62,46,21,27946.17,527,0.59,9,0.7,1,8b1dbfb5-480e-48e7-b187-b31176954bd5,5147.01,0.2321,24,Debt Consolidation,Paid Off,0,5147.01,2081.32,Treatment,No Action
dc4d4d9c-851a-47a5-91c9-49711994f5f5,55,32,63554.01,556,0.33,5,0.54,3,0905509b-f380-4ae8-86c9-fa4f06dcb96e,29406.28,0.2157,60,Debt Consolidation,Late (31-120),66,2458.43,1734.44,Control,High-risk Agent
8530b20d-fe6c-49bf-97ab-63909088a120,74,40,75270.66,590,0.22,24,0.42,1,748e2b9c-1905-4b61-a505-f5e2afe56f31,27495.28,0.1965,36,Debt Consolidation,Current,29,16183.57,5778.63,Treatment,Self-cure
882329d7-5e7a-466c-b100-8116a35d9ab6,50,25,71095.36,624,0.22,12,0.33,4,725b0b24-fcd6-45c3-bab1-3047880b25cb,21407.46,0.1774,60,Auto,Default,399,8270.47,7182.27,Control,Legal/Write-off
1d834b36-e344-465c-ae62-316c8c2b6700,78,40,202321.38,782,0.29,13,0.09,1,6170cc4b-667d-42c4-903d-518e0872223d,34309.6,0.0883,12,Medical,Current,14,25410.3,2082.77,Treatment,Self-cure
b056e914-a534-493f-800c-0d5b84b9460a,54,36,65660.78,654,0.13,6,0.64,4,f8ca6df3-9b6d-446e-97e5-8e0c711d1769,24257.73,0.1605,60,Debt Consolidation,Paid Off,0,24257.73,14399.74,Treatment,No Action
1f5ad9f7-f250-43c3-84c7-acacdeffec84,44,26,76045.42,637,0.33,16,0.62,2,650874da-cf4d-4f04-9e0f-4a57c93d66e2,34567.12,0.1701,12,Home Improvement,Late (31-120),52,1079.05,98.61,Treatment,High-risk Agent
ed072ea6-c6d7-43fa-9f1c-302adace4cfb,72,40,45808.89,480,0.29,12,0.54,3,0642c39b-c51d-4ef7-af6a-206de0b03ee2,7508.64,0.2585,36,Debt Consolidation,Default,375,3406.41,2022.77,Treatment,Legal/Write-off
2b4c92cc-1e24-46ef-b6e3-f18da76aa066,50,27,87901.21,570,0.13,22,0.12,0,bab25712-702c-4328-b7a4-642daa49a55a,9007.39,0.2078,36,Home Improvement,Current,0,6553.48,2114.6,Treatment,No Action
